  -6.0498115e+00  -4.5475108e+00  -8.7377108e-01
  -4.7506748e+00  -4.4829026e+00  -8.5785048e-01
  -4.4576659e+00  -4.4767013e+00  -8.4106076e-01
  -4.7736968e+00  -4.4817805e+00  -8.2341894e-01
  -5.0327264e+00  -4.5193046e+00  -8.0494289e-01
  -3.6464745e+00  -4.4238835e+00  -7.8565134e-01
  -3.2702389e+00  -4.2437565e+00  -7.6556382e-01
  -3.3130314e+00  -4.2110519e+00  -7.4470069e-01
  -4.8084387e+00  -4.1744719e+00  -7.2308308e-01
  -5.2531235e+00  -4.0690556e+00  -7.0073290e-01
  -4.6405551e+00  -4.0197343e+00  -6.7767279e-01
  -4.5899492e+00  -3.7714960e+00  -6.5392610e-01
  -2.6065886e+00  -3.7386155e+00  -6.2951691e-01
  -5.5873896e+00  -3.8196383e+00  -6.0446994e-01
  -2.9693079e+00  -3.6805009e+00  -5.7881057e-01
  -3.9128189e+00  -3.4081120e+00  -5.5256478e-01
  -5.2633337e+00  -3.2559828e+00  -5.2575918e-01
  -2.9583412e+00  -3.0192468e+00  -4.9842092e-01
  -3.3001079e+00  -2.8623917e+00  -4.7057769e-01
  -2.5967059e+00  -2.7881207e+00  -4.4225771e-01
  -1.8869292e+00  -2.7749798e+00  -4.1348967e-01
  -6.7050676e-01  -2.7880899e+00  -3.8430271e-01
  -4.3650476e+00  -2.5823741e+00  -3.5472640e-01
  -2.2173507e+00  -2.5022714e+00  -3.2479071e-01
  -2.2529684e+00  -2.3954252e+00  -2.9452597e-01
  -2.0870321e+00  -2.3303921e+00  -2.6396283e-01
  -2.0729774e+00  -2.1776014e+00  -2.3313227e-01
  -1.6783622e+00  -2.0709466e+00  -2.0206551e-01
  -2.4555883e+00  -1.9240473e+00  -1.7079404e-01
  -1.3945082e+00  -1.8639904e+00  -1.3934953e-01
  -1.4556883e+00  -1.6207787e+00  -1.0776384e-01
  -7.5053549e-01  -1.4899379e+00  -7.6068973e-02
  -2.4691836e+00  -1.5947377e+00  -4.4297038e-02
  -3.6301218e+00  -1.5674737e+00  -1.2480225e-02
  -3.0282303e+00  -1.3869383e+00   1.9349232e-02
  -1.2477443e+00  -1.2622304e+00   5.1159086e-02
  -7.2553784e-01  -1.1684864e+00   8.2917109e-02
  -8.7448509e-01  -1.0230248e+00   1.1459113e-01
  -5.2392208e-01  -8.0282999e-01   1.4614905e-01
  -1.2966726e+00  -5.3898255e-01   1.7755890e-01
   2.9124843e-01  -2.1379334e-01   2.0878887e-01
  -1.2647607e+00   5.5793847e-02   2.3980731e-01
   1.3554332e+00   2.1664833e-01   2.7058279e-01
   8.5046302e-01   1.8579172e-01   3.0108413e-01
   3.4777406e-01   5.1887903e-01   3.3128044e-01
   4.0031594e-01   7.2146995e-01   3.6114112e-01
   4.8634088e-01   9.7698370e-01   3.9063592e-01
   5.4486338e-01   1.0462789e+00   4.1973496e-01
   3.1379863e+00   1.0017610e+00   4.4840875e-01
   7.8829603e-01   1.0637481e+00   4.7662825e-01
   6.4555020e-01   1.2467621e+00   5.0436486e-01
  -3.6845721e-01   1.3678492e+00   5.3159049e-01
   1.8218214e+00   1.3524241e+00   5.5827754e-01
   2.3281192e+00   1.4723701e+00   5.8439900e-01
   2.6107680e+00   1.7007440e+00   6.0992838e-01
   1.4419144e+00   1.8523358e+00   6.3483983e-01
   1.3720691e+00   1.9655710e+00   6.5910810e-01
   1.3043344e+00   2.0992972e+00   6.8270862e-01
   1.8939343e+00   2.3138871e+00   7.0561747e-01
   2.2872196e+00   2.7070399e+00   7.2781143e-01
   1.9106470e+00   2.7991636e+00   7.4926803e-01
   2.7385805e+00   2.9195109e+00   7.6996553e-01
   2.9321998e+00   3.1166055e+00   7.8988296e-01
   3.9552752e+00   3.2370497e+00   8.0900013e-01
   1.6704598e+00   3.3829634e+00   8.2729769e-01
   1.0228767e+00   3.5163259e+00   8.4475709e-01
   4.0943566e+00   3.5116397e+00   8.6136064e-01
   2.0172374e+00   3.6703349e+00   8.7709152e-01
   5.1333262e+00   3.5441447e+00   8.9193381e-01
   4.5597775e+00   3.7175243e+00   9.0587244e-01
   3.9184642e+00   3.7015019e+00   9.1889332e-01
   5.1915616e+00   3.8130128e+00   9.3098324e-01
   4.0927628e+00   4.0343855e+00   9.4212996e-01
   3.2444190e+00   3.9765541e+00   9.5232218e-01
   3.4406098e+00   4.0152474e+00   9.6154958e-01
   4.3148080e+00   4.1590383e+00   9.6980281e-01
   3.5207768e+00   4.2262295e+00   9.7707350e-01
   5.4982782e+00   4.3391588e+00   9.8335430e-01
   5.4038601e+00   4.3357145e+00   9.8863883e-01
   4.5755820e+00   4.3125957e+00   9.9292175e-01
   1.6791803e+00   4.5527161e+00   9.9619871e-01
   5.3991586e+00   4.5806981e+00   9.9846640e-01
   3.0900350e+00   4.6163798e+00   9.9972251e-01
   4.1510878e+00   4.6834125e+00   9.9996578e-01
   6.2396465e+00   4.6573380e+00   9.9919596e-01
   3.6895639e+00   4.5748564e+00   9.9741383e-01
   5.1615579e+00   4.5970904e+00   9.9462119e-01
   4.6627691e+00   4.4567986e+00   9.9082087e-01
   3.9346785e+00   4.5264949e+00   9.8601673e-01
   5.2136156e+00   4.7307949e+00   9.8021362e-01
   5.3535132e+00   4.7179020e+00   9.7341744e-01
   3.5436942e+00   4.6864363e+00   9.6563506e-01
   5.1070854e+00   4.7300109e+00   9.5687438e-01
   5.8219504e+00   4.6755802e+00   9.4714425e-01
   6.9511454e+00   4.5841154e+00   9.3645455e-01
   5.1780644e+00   4.5791573e+00   9.2481611e-01
   5.1045139e+00   4.5059957e+00   9.1224071e-01
   6.7344075e+00   4.5660921e+00   8.9874109e-01
   5.0630174e+00   4.4713177e+00   8.8433093e-01
   4.6812891e+00   4.4959208e+00   8.6902484e-01
   3.8308736e+00   4.3887702e+00   8.5283831e-01
   4.1024923e+00   4.3970581e+00   8.3578776e-01
   4.8850445e+00   4.3784519e+00   8.1789044e-01
   5.2444598e+00   4.2929139e+00   7.9916450e-01
   4.8872135e+00   4.2690146e+00   7.7962890e-01
   5.4167505e+00   4.1903659e+00   7.5930344e-01
   3.4014464e+00   4.0873934e+00   7.3820871e-01
   4.5948810e+00   4.2306304e+00   7.1636608e-01
   3.0600637e+00   4.2474452e+00   6.9379768e-01
   4.3518126e+00   4.1703264e+00   6.7052637e-01
   3.6500138e+00   4.0290674e+00   6.4657574e-01
   3.7944847e+00   3.9642226e+00   6.2197005e-01
   1.6004318e+00   3.9405366e+00   5.9673422e-01
   5.7133255e+00   3.8466045e+00   5.7089382e-01
   4.0636005e+00   3.6404340e+00   5.4447504e-01
   3.3382647e+00   3.6206730e+00   5.1750464e-01
   4.6505384e+00   3.4209906e+00   4.9000993e-01
   3.1835099e+00   3.1810657e+00   4.6201879e-01
   3.9387619e+00   3.0382619e+00   4.3355956e-01
   2.6419560e+00   2.9308205e+00   4.0466108e-01
   3.5005718e+00   2.8458453e+00   3.7535263e-01
   1.8299407e+00   2.8889106e+00   3.4566390e-01
   4.3950878e+00   2.7292739e+00   3.1562497e-01
   3.6286029e+00   2.6437157e+00   2.8526627e-01
   2.8965463e+00   2.4864394e+00   2.5461856e-01
   1.1534424e+00   2.3408791e+00   2.2371288e-01
   7.7666138e-01   2.0869976e+00   1.9258056e-01
   2.2289826e+00   1.8859160e+00   1.6125313e-01
   1.4794722e+00   1.7567823e+00   1.2976233e-01
   1.3719469e+00   1.5218874e+00   9.8140070e-02
  -4.4512819e-01   1.1648876e+00   6.6418377e-02
   9.5014701e-01   1.1090742e+00   3.4629393e-02
   2.9442575e+00   1.0575600e+00   2.8053260e-03
   1.0538225e+00   8.6078486e-01  -2.9021583e-02
   1.2133591e+00   9.3159452e-01  -6.0819090e-02
   3.5881700e-01   7.4056988e-01  -9.2554980e-02
   3.7072156e-01   5.9209686e-01  -1.2419710e-01
  -5.5462311e-01   5.3324719e-01  -1.5571339e-01
   1.4070401e+00   4.5802777e-01  -1.8707193e-01
   2.0541508e+00   3.2984967e-01  -2.1824093e-01
   7.8110569e-01   7.4069147e-02  -2.4918884e-01
  -1.7352868e-01   6.7858612e-02  -2.7988428e-01
  -8.8212896e-01   4.5608553e-02  -3.1029616e-01
  -1.7946344e-01  -1.0267079e-01  -3.4039368e-01
   5.8723175e-01  -2.0843585e-01  -3.7014633e-01
   8.9640927e-01  -2.7602955e-01  -3.9952398e-01
  -1.4132995e+00  -6.7203053e-01  -4.2849686e-01
  -1.2088377e+00  -9.3824902e-01  -4.5703562e-01
  -1.1026550e+00  -1.0610219e+00  -4.8511134e-01
   1.2114669e+00  -1.1873552e+00  -5.1269558e-01
  -2.0317646e+00  -1.3649065e+00  -5.3976040e-01
  -4.4407989e-01  -1.5477258e+00  -5.6627838e-01
   1.2058224e+00  -1.6851356e+00  -5.9222264e-01
  -1.9909774e+00  -1.7834913e+00  -6.1756690e-01
  -2.8828482e+00  -1.9440773e+00  -6.4228550e-01
  -2.0452410e+00  -2.2064711e+00  -6.6635337e-01
  -1.8106813e+00  -2.5304350e+00  -6.8974615e-01
  -5.2672057e+00  -2.7794071e+00  -7.1244013e-01
  -3.5752574e+00  -2.8930277e+00  -7.3441231e-01
  -3.3650091e+00  -3.0733353e+00  -7.5564044e-01
  -3.3921071e+00  -3.1841734e+00  -7.7610301e-01
  -3.3050643e+00  -3.2609572e+00  -7.9577930e-01
  -3.7892494e+00  -3.3581827e+00  -8.1464935e-01
  -2.3507432e+00  -3.4710405e+00  -8.3269407e-01
  -3.0290332e+00  -3.5859924e+00  -8.4989516e-01
  -3.1628553e+00  -3.6036091e+00  -8.6623520e-01
  -3.8881728e+00  -3.6035835e+00  -8.8169763e-01
  -4.7651186e+00  -3.7104661e+00  -8.9626680e-01
  -3.7719384e+00  -3.7090669e+00  -9.0992793e-01
  -3.2444071e+00  -3.8087776e+00  -9.2266719e-01
  -4.0814989e+00  -3.8632589e+00  -9.3447167e-01
  -3.5453428e+00  -3.6706705e+00  -9.4532941e-01
  -2.5309961e+00  -3.8524878e+00  -9.5522942e-01
  -5.2261264e+00  -4.1709586e+00  -9.6416165e-01
  -3.4455456e+00  -4.3286246e+00  -9.7211707e-01
  -4.7089779e+00  -4.3245520e+00  -9.7908761e-01
  -6.4182812e+00  -4.3723946e+00  -9.8506622e-01
  -3.9628078e+00  -4.2793708e+00  -9.9004682e-01
  -4.2974645e+00  -4.3802068e+00  -9.9402439e-01
  -2.9247640e+00  -4.4245740e+00  -9.9699488e-01
  -2.9684696e+00  -4.4618067e+00  -9.9895529e-01
  -3.5101681e+00  -4.5774920e+00  -9.9990363e-01
  -2.3055453e+00  -4.7144274e+00  -9.9983894e-01
  -3.7300271e+00  -4.9207733e+00  -9.9876129e-01
  -3.7953464e+00  -4.8231803e+00  -9.9667177e-01
  -5.1216335e+00  -4.9114180e+00  -9.9357250e-01
  -6.0708136e+00  -4.9229468e+00  -9.8946661e-01
  -4.8978034e+00  -4.9518908e+00  -9.8435826e-01
  -3.2895942e+00  -4.9652662e+00  -9.7825264e-01
  -4.7717439e+00  -5.0227524e+00  -9.7115592e-01
  -3.7357953e+00  -4.9817306e+00  -9.6307530e-01
  -5.3824615e+00  -5.1872014e+00  -9.5401896e-01
  -6.6276450e+00  -5.0307671e+00  -9.4399608e-01
  -3.2424820e+00  -5.0405353e+00  -9.3301682e-01
  -4.9616530e+00  -4.8196811e+00  -9.2109229e-01
  -4.2257131e+00  -4.7886987e+00  -9.0823457e-01
  -5.1464798e+00  -4.7637341e+00  -8.9445670e-01
  -5.4103969e+00  -4.7149224e+00  -8.7977264e-01
  -4.8281860e+00  -4.7823013e+00  -8.6419725e-01
  -3.7881875e+00  -4.8879451e+00  -8.4774632e-01
  -4.7851836e+00  -4.7032548e+00  -8.3043651e-01
  -4.1309251e+00  -4.6445691e+00  -8.1228537e-01
  -3.4136935e+00  -4.4575528e+00  -7.9331129e-01
  -4.6810481e+00  -4.3229090e+00  -7.7353347e-01
  -3.3326534e+00  -4.2355065e+00  -7.5297197e-01
  -6.4400943e+00  -4.1517311e+00  -7.3164762e-01
  -3.8617186e+00  -4.1383990e+00  -7.0958201e-01
  -2.2651838e+00  -4.0927240e+00  -6.8679751e-01
  -4.4490962e+00  -4.0137857e+00  -6.6331719e-01
  -2.5121648e+00  -3.9884990e+00  -6.3916486e-01
  -2.2930385e+00  -4.0430364e+00  -6.1436496e-01
  -3.2641075e+00  -4.0212285e+00  -5.8894264e-01
  -2.9572348e+00  -3.7843455e+00  -5.6292364e-01
  -3.8498837e+00  -3.6063486e+00  -5.3633433e-01
  -3.2363358e+00  -3.3767681e+00  -5.0920165e-01
  -3.7125145e+00  -3.1395812e+00  -4.8155308e-01
  -2.1166445e+00  -2.9400971e+00  -4.5341663e-01
  -2.6929280e+00  -2.9933576e+00  -4.2482082e-01
  -2.0339729e+00  -2.8686198e+00  -3.9579461e-01
  -2.1995263e+00  -2.7721217e+00  -3.6636741e-01
  -1.6357518e+00  -2.7141857e+00  -3.3656904e-01
  -6.4068596e-01  -2.4891561e+00  -3.0642968e-01
  -4.6486242e+00  -2.3451931e+00  -2.7597986e-01
  -2.7836423e+00  -2.1116696e+00  -2.4525045e-01
  -5.0883528e-01  -2.0700470e+00  -2.1427256e-01
  -1.8849788e-01  -1.7833817e+00  -1.8307759e-01
  -1.4253622e+00  -1.7542368e+00  -1.5169713e-01
  -1.6934973e+00  -1.7614048e+00  -1.2016299e-01
  -3.6318153e+00  -1.5498404e+00  -8.8507113e-02
  -1.3240213e+00  -1.3552489e+00  -5.6761563e-02
  -2.8391305e-01  -1.2196113e+00  -2.4958507e-02
  -1.4411198e+00  -1.1488797e+00   6.8698359e-03
  -2.8469325e+00  -9.5129914e-01   3.8691218e-02
  -6.6654120e-01  -8.1059760e-01   7.0473402e-02
   1.3337971e+00  -6.7315775e-01   1.0218419e-01
  -1.6640568e+00  -6.0146649e-01   1.3379145e-01
  -1.0032793e+00  -4.8382667e-01   1.6526316e-01
  -2.2671660e-01  -3.4163043e-01   1.9656744e-01
  -2.1531810e+00  -1.2572188e-01   2.2767257e-01
  -3.0435170e-01   1.0965845e-01   2.5854704e-01
  -1.5125998e+00   1.4533733e-01   2.8915957e-01
  -5.1515699e-01   2.1091661e-01   3.1947915e-01
   1.6092411e-01   2.9670552e-01   3.4947505e-01
   7.0274062e-01   2.9834441e-01   3.7911689e-01
  -6.8451890e-01   5.9626602e-01   4.0837463e-01
  -2.1113417e-01   9.4838913e-01   4.3721865e-01
   1.0402604e+00   8.8289315e-01   4.6561970e-01
  -5.1953672e-01   1.0214812e+00   4.9354902e-01
  -3.8365629e-01   9.4035211e-01   5.2097832e-01
   1.1679111e+00   1.1266691e+00   5.4787979e-01
   1.1853962e+00   1.4111438e+00   5.7422620e-01
   9.1611434e-01   1.5817435e+00   5.9999084e-01
   1.3971666e+00   1.8072414e+00   6.2514762e-01
   2.0689367e+00   2.0290939e+00   6.4967104e-01
   1.2547948e+00   2.1713645e+00   6.7353627e-01
   3.6099861e+00   2.3950601e+00   6.9671911e-01
   1.6607131e+00   2.3609972e+00   7.1919609e-01
   2.0362064e+00   2.4294175e+00   7.4094444e-01
   2.4599571e+00   2.7652530e+00   7.6194212e-01
   3.2632518e+00   2.8982146e+00   7.8216785e-01
   4.7139219e+00   3.0226414e+00   8.0160114e-01
   3.3116470e+00   3.0792792e+00   8.2022232e-01
   3.5564313e+00   3.0674701e+00   8.3801250e-01
   3.5585631e+00   3.1302419e+00   8.5495368e-01
   1.8110726e+00   3.2814925e+00   8.7102867e-01
   4.2210290e+00   3.5651574e+00   8.8622121e-01
   2.5373580e+00   3.7990661e+00   9.0051589e-01
   3.5577205e+00   3.7996690e+00   9.1389823e-01
   2.4552712e+00   3.8749301e+00   9.2635468e-01
   3.4691023e+00   3.9115163e+00   9.3787262e-01
   3.7530831e+00   4.1295993e+00   9.4844037e-01
   2.4557244e+00   4.1285616e+00   9.5804723e-01
   2.5472464e+00   4.0671135e+00   9.6668347e-01
   4.7572028e+00   4.0876298e+00   9.7434034e-01
   5.9303043e+00   4.0390896e+00   9.8101007e-01
   3.0939962e+00   4.0914637e+00   9.8668592e-01
   3.9804524e+00   4.1786417e+00   9.9136214e-01
   5.5366623e+00   4.0968626e+00   9.9503397e-01
   3.5490490e+00   4.2718017e+00   9.9769772e-01
   4.8458271e+00   4.3559532e+00   9.9935067e-01
   3.6014489e+00   4.5206622e+00   9.9999115e-01
   6.0393251e+00   4.5656376e+00   9.9961851e-01
   4.7868997e+00   4.5728595e+00   9.9823313e-01
   4.4333372e+00   4.5956595e+00   9.9583642e-01
   5.2692833e+00   4.5050904e+00   9.9243080e-01
   6.0005198e+00   4.5829363e+00   9.8801972e-01
   3.6952353e+00   4.4808308e+00   9.8260765e-01
   5.8250149e+00   4.4785363e+00   9.7620008e-01
   3.1327436e+00   4.5619916e+00   9.6880349e-01
   3.2865479e+00   4.7451620e+00   9.6042538e-01
   5.1008435e+00   4.6989909e+00   9.5107424e-01
   5.1072363e+00   4.5505025e+00   9.4075955e-01
   6.8142231e+00   4.6155650e+00   9.2949174e-01
   4.4287095e+00   4.5593994e+00   9.1728224e-01
   4.8079208e+00   4.6506224e+00   9.0414342e-01
   4.7685366e+00   4.7157313e+00   8.9008859e-01
   6.0004042e+00   4.8184062e+00   8.7513198e-01
   4.7875110e+00   4.7713271e+00   8.5928876e-01
   5.3370440e+00   4.7022151e+00   8.4257496e-01
   5.5305795e+00   4.7155976e+00   8.2500754e-01
   4.5541293e+00   4.7735613e+00   8.0660427e-01
   4.9529740e+00   4.9617812e+00   7.8738382e-01
   3.2599352e+00   4.8022098e+00   7.6736564e-01
   2.3642440e+00   4.7008200e+00   7.4657003e-01
   3.4499424e+00   4.6123422e+00   7.2501805e-01
   4.8697467e+00   4.4924636e+00   7.0273153e-01
   5.4766930e+00   4.4929498e+00   6.7973305e-01
   5.9920018e+00   4.4621688e+00   6.5604592e-01
   4.6438943e+00   4.3793365e+00   6.3169414e-01
   3.7495135e+00   4.2954439e+00   6.0670236e-01
   5.3354867e+00   4.1232210e+00   5.8109593e-01
   3.2516448e+00   3.9892040e+00   5.5490076e-01
   3.5088575e+00   3.8674788e+00   5.2814342e-01
   4.1028715e+00   3.7705632e+00   5.0085099e-01
   2.4728693e+00   3.5909328e+00   4.7305115e-01
